language,row_index,method,label_idx,token_count,naopc,elapsed_time_seconds,text_snippet
jav,5,plex,4,9,1.0,2.0925,"Kapan biso kaya sampean , joss..."
jav,6,loo,3,15,0.20693354720748644,0.7133,Koen iku bar posting kok malah...
jav,6,shap,3,15,0.20693354720748644,4.7948,Koen iku bar posting kok malah...
jav,6,lime,3,15,0.20693354720748644,108.0422,Koen iku bar posting kok malah...
jav,6,marginalization,3,15,0.14759817122768637,4.0688,Koen iku bar posting kok malah...
jav,6,plex,3,15,0.17709337909694858,3.6136,Koen iku bar posting kok malah...
jav,7,loo,3,18,0.423095087071869,0.8547,Malam minggu?? Sing ra ndwe pa...
jav,7,shap,3,18,0.24229131148742755,5.9688,Malam minggu?? Sing ra ndwe pa...
jav,7,lime,3,18,0.423095087071869,108.3941,Malam minggu?? Sing ra ndwe pa...
jav,7,marginalization,3,18,0.13601216276775716,5.045,Malam minggu?? Sing ra ndwe pa...
jav,7,plex,3,18,0.24844902045437814,4.626,Malam minggu?? Sing ra ndwe pa...
jav,8,loo,3,9,0.27789872052420966,0.4137,"Kesuwennnn, arep di nggo nyany..."
jav,8,shap,3,9,0.3216335840074131,1.5845,"Kesuwennnn, arep di nggo nyany..."
jav,8,lime,3,9,0.27789872052420966,99.6014,"Kesuwennnn, arep di nggo nyany..."
jav,8,marginalization,3,9,0.24627396948920102,2.318,"Kesuwennnn, arep di nggo nyany..."
jav,8,plex,3,9,0.3075730819648856,2.0824,"Kesuwennnn, arep di nggo nyany..."
jav,9,loo,4,26,1.0,1.1945,"Siji maneh, pean ngedit video ..."
jav,9,shap,4,26,1.0,11.8559,"Siji maneh, pean ngedit video ..."
jav,9,lime,4,26,1.0,111.2604,"Siji maneh, pean ngedit video ..."
jav,9,marginalization,4,26,1.0,7.7173,"Siji maneh, pean ngedit video ..."
jav,9,plex,4,26,1.0,7.1612,"Siji maneh, pean ngedit video ..."
jav,10,loo,3,10,0.27778298198522783,0.5253,mas bayu ngp kok gk gawe video...
jav,10,shap,3,10,0.49594522629950727,1.9621,mas bayu ngp kok gk gawe video...
jav,10,lime,3,10,0.27778298198522783,102.8541,mas bayu ngp kok gk gawe video...
jav,10,marginalization,3,10,0.4141154102672953,2.6044,mas bayu ngp kok gk gawe video...
jav,10,plex,3,10,0.2907691874913056,2.2902,mas bayu ngp kok gk gawe video...
jav,11,loo,3,9,0.3191015908262537,0.4374,mau tanya lur dulur carane mla...
jav,11,shap,3,9,0.2695009305149544,1.5623,mau tanya lur dulur carane mla...
jav,11,lime,3,9,0.3191015908262537,100.8202,mau tanya lur dulur carane mla...
jav,11,marginalization,3,9,0.31290843082037645,2.3212,mau tanya lur dulur carane mla...
jav,11,plex,3,9,0.26537844497596424,2.1382,mau tanya lur dulur carane mla...
jav,12,loo,3,17,0.32491926045043545,0.7885,masalahe wong nising nang kali...
jav,12,shap,3,17,0.32491926045043545,4.7068,masalahe wong nising nang kali...
jav,12,lime,3,17,0.32491926045043545,108.2848,masalahe wong nising nang kali...
jav,12,marginalization,3,17,0.32832586733037017,4.6623,masalahe wong nising nang kali...
jav,12,plex,3,17,0.31255680147871795,4.3671,masalahe wong nising nang kali...
jav,13,loo,3,6,0.3087049790668001,0.2994,Berati tonggomu ora ramah lan ...
jav,13,shap,3,6,0.304203692329485,0.7709,Berati tonggomu ora ramah lan ...
jav,13,lime,3,6,0.3087049790668001,95.0684,Berati tonggomu ora ramah lan ...
jav,13,marginalization,3,6,0.4632570795708042,1.6342,Berati tonggomu ora ramah lan ...
jav,13,plex,3,6,0.3085249710380737,1.5264,Berati tonggomu ora ramah lan ...
jav,14,loo,3,29,0.11247480590001532,1.3593,"Spurane mas bay, mung koreksi ..."
jav,14,shap,3,29,0.11247480590001532,12.7261,"Spurane mas bay, mung koreksi ..."
jav,14,lime,3,29,0.11247480590001532,112.8639,"Spurane mas bay, mung koreksi ..."
jav,14,marginalization,3,29,0.10094769409581428,8.7438,"Spurane mas bay, mung koreksi ..."
jav,14,plex,3,29,0.11155294363464145,8.1212,"Spurane mas bay, mung koreksi ..."
jav,15,loo,3,19,0.37229142099243584,0.9043,huakakkakak lah seng main mode...
jav,15,shap,3,19,0.1750074498104958,6.6752,huakakkakak lah seng main mode...
jav,15,lime,3,19,0.37229142099243584,111.0132,huakakkakak lah seng main mode...
jav,15,marginalization,3,19,0.30847460218403344,5.5363,huakakkakak lah seng main mode...
jav,15,plex,3,19,0.22917459884360933,5.0154,huakakkakak lah seng main mode...
jav,16,loo,3,15,0.13746650017948248,0.7138,meskipun puasa na atos kalewat...
jav,16,shap,3,15,0.18556456700994936,4.0574,meskipun puasa na atos kalewat...
jav,16,lime,3,15,0.13746650017948248,107.2893,meskipun puasa na atos kalewat...
jav,16,marginalization,3,15,0.25362024383469084,4.063,meskipun puasa na atos kalewat...
jav,16,plex,3,15,0.18245089392186623,3.6513,meskipun puasa na atos kalewat...
jav,17,loo,3,10,0.34466595028977376,0.4662,"Aku seneng mas lagune enk, Lan..."
jav,17,shap,3,10,0.1636575892883206,1.9532,"Aku seneng mas lagune enk, Lan..."
jav,17,lime,3,10,0.34466595028977376,101.5561,"Aku seneng mas lagune enk, Lan..."
jav,17,marginalization,3,10,0.1413750351581111,2.5136,"Aku seneng mas lagune enk, Lan..."
jav,17,plex,3,10,0.2694609011192515,2.2672,"Aku seneng mas lagune enk, Lan..."
jav,18,loo,3,18,0.06668439950424193,0.8534,Mestine atimu ora mbaleni peng...
jav,18,shap,3,18,0.07578560342791782,5.9364,Mestine atimu ora mbaleni peng...
jav,18,lime,3,18,0.06668439950424193,108.9318,Mestine atimu ora mbaleni peng...
jav,18,marginalization,3,18,0.06101687348408547,4.9093,Mestine atimu ora mbaleni peng...
jav,18,plex,3,18,0.066089421829007,4.628,Mestine atimu ora mbaleni peng...
jav,19,loo,3,44,0.16304518974413013,2.0395,sippp tapi kurangi lah ben fil...
jav,19,shap,3,44,0.16304518974413013,13.6585,sippp tapi kurangi lah ben fil...
jav,19,lime,3,44,0.16304518974413013,114.6459,sippp tapi kurangi lah ben fil...
jav,19,marginalization,3,44,0.11978618232939067,15.3592,sippp tapi kurangi lah ben fil...
jav,19,plex,3,44,0.10434123110372451,14.7004,sippp tapi kurangi lah ben fil...
jav,20,loo,3,19,0.15313142321305323,0.9081,"Nopek ektinge wagu , nek ra ke..."
jav,20,shap,3,19,0.15313142321305323,5.6179,"Nopek ektinge wagu , nek ra ke..."
jav,20,lime,3,19,0.15313142321305323,108.2165,"Nopek ektinge wagu , nek ra ke..."
jav,20,marginalization,3,19,0.11179604621299388,5.1258,"Nopek ektinge wagu , nek ra ke..."
jav,20,plex,3,19,0.13969254736318076,4.6841,"Nopek ektinge wagu , nek ra ke..."
jav,21,loo,3,8,0.3517890549350013,0.3798,Kur nangis tenan aku mas ngeru...
jav,21,shap,3,8,0.26095167382844264,1.1414,Kur nangis tenan aku mas ngeru...
jav,21,lime,3,8,0.3517890549350013,99.0252,Kur nangis tenan aku mas ngeru...
jav,21,marginalization,3,8,0.5483441668203616,2.2518,Kur nangis tenan aku mas ngeru...
jav,21,plex,3,8,0.3163130774205465,2.1248,Kur nangis tenan aku mas ngeru...
jav,22,loo,3,7,0.16740106532315815,0.3379,SKAK(SeKumpulan Arek Kentir) m...
jav,22,shap,3,7,0.16740106532315815,1.3385,SKAK(SeKumpulan Arek Kentir) m...
jav,22,lime,3,7,0.16740106532315815,99.8156,SKAK(SeKumpulan Arek Kentir) m...
jav,22,marginalization,3,7,0.22631470293311357,1.8048,SKAK(SeKumpulan Arek Kentir) m...
jav,22,plex,3,7,0.17719632297428226,1.6403,SKAK(SeKumpulan Arek Kentir) m...
jav,23,loo,3,8,0.20593474341783788,0.3789,"Sigana mun ""daun puspa"" nambah..."
jav,23,shap,3,8,0.13121379652675924,1.1776,"Sigana mun ""daun puspa"" nambah..."
jav,23,lime,3,8,0.20593474341783788,98.7294,"Sigana mun ""daun puspa"" nambah..."
jav,23,marginalization,3,8,0.13070132700910136,1.9642,"Sigana mun ""daun puspa"" nambah..."
jav,23,plex,3,8,0.22332542037333478,1.8153,"Sigana mun ""daun puspa"" nambah..."
jav,24,loo,3,6,0.3948504610330466,0.3203,Kapan tayang aku ga sabar ngen...
jav,24,shap,3,6,0.3172661434161375,0.7909,Kapan tayang aku ga sabar ngen...
jav,24,lime,3,6,0.3948504610330466,94.977,Kapan tayang aku ga sabar ngen...
jav,24,marginalization,3,6,0.6511018028006824,1.5844,Kapan tayang aku ga sabar ngen...
jav,24,plex,3,6,0.36548579867654585,1.4511,Kapan tayang aku ga sabar ngen...
jav,25,loo,3,7,0.35815784899188297,0.3841,mas kapan ngae konten yutub ma...
jav,25,shap,3,7,0.35815784899188297,0.9921,mas kapan ngae konten yutub ma...
jav,25,lime,3,7,0.35815784899188297,97.569,mas kapan ngae konten yutub ma...
jav,25,marginalization,3,7,0.35865370928685003,1.9251,mas kapan ngae konten yutub ma...
jav,25,plex,3,7,0.35865370928685003,1.8032,mas kapan ngae konten yutub ma...
jav,26,loo,3,16,0.38587564735058943,0.7482,Bang njajal dubbing jungle bea...
jav,26,shap,3,16,0.2683379646547313,4.2975,Bang njajal dubbing jungle bea...
jav,26,lime,3,16,0.38587564735058943,108.1269,Bang njajal dubbing jungle bea...
jav,26,marginalization,3,16,0.2618313830138852,4.2229,Bang njajal dubbing jungle bea...
jav,26,plex,3,16,0.37091986874736343,3.8986,Bang njajal dubbing jungle bea...
jav,27,loo,3,14,0.2961740452924436,0.6459,"Ora bisa nonton filme, nang Bu..."
jav,27,shap,3,14,0.2961740452924436,3.5139,"Ora bisa nonton filme, nang Bu..."
jav,27,lime,3,14,0.2961740452924436,106.231,"Ora bisa nonton filme, nang Bu..."
jav,27,marginalization,3,14,0.5229991401564473,3.6185,"Ora bisa nonton filme, nang Bu..."
jav,27,plex,3,14,0.45442957846583165,3.3752,"Ora bisa nonton filme, nang Bu..."
jav,28,loo,3,34,0.15669873583737454,1.573,Takok o wong tuo mu kang opo y...
jav,28,shap,3,34,0.15669873583737454,13.2736,Takok o wong tuo mu kang opo y...
jav,28,lime,3,34,0.15669873583737454,113.4073,Takok o wong tuo mu kang opo y...
jav,28,marginalization,3,34,0.18407678514408418,10.3895,Takok o wong tuo mu kang opo y...
jav,28,plex,3,34,0.20617407411120364,9.59,Takok o wong tuo mu kang opo y...
jav,29,loo,3,17,0.0819367399414086,0.8005,segampang kuwi caraku ngapusi ...
jav,29,shap,3,17,0.0819367399414086,3.682,segampang kuwi caraku ngapusi ...
jav,29,lime,3,17,0.0819367399414086,108.2686,segampang kuwi caraku ngapusi ...
jav,29,marginalization,3,17,0.14198214629114578,4.652,segampang kuwi caraku ngapusi ...
jav,29,plex,3,17,0.14329503574281569,4.3749,segampang kuwi caraku ngapusi ...
jav,30,loo,3,17,0.16781384860662318,0.807,"apik buanget mas, kereeen, tak..."
jav,30,shap,3,17,0.16781384860662318,4.6726,"apik buanget mas, kereeen, tak..."
jav,30,lime,3,17,0.16781384860662318,109.504,"apik buanget mas, kereeen, tak..."
jav,30,marginalization,3,17,0.22735291979621872,4.9346,"apik buanget mas, kereeen, tak..."
jav,30,plex,3,17,0.243867143898828,4.4067,"apik buanget mas, kereeen, tak..."
jav,31,loo,4,8,1.0,0.3967,Penasaran wong ngapak ngomong ...
jav,31,shap,4,8,1.0,1.17,Penasaran wong ngapak ngomong ...
jav,31,lime,4,8,1.0,98.226,Penasaran wong ngapak ngomong ...
jav,31,marginalization,4,8,0.9575530919213016,1.9606,Penasaran wong ngapak ngomong ...
jav,31,plex,4,8,1.0,1.8148,Penasaran wong ngapak ngomong ...
jav,32,loo,3,32,0.3772347147752049,1.5006,"Ora bosen blas karo lagu iki ""..."
jav,32,shap,3,32,0.3772347147752049,12.9227,"Ora bosen blas karo lagu iki ""..."
jav,32,lime,3,32,0.3772347147752049,110.3424,"Ora bosen blas karo lagu iki ""..."
jav,32,marginalization,3,32,0.3735042358972315,9.7843,"Ora bosen blas karo lagu iki ""..."
jav,32,plex,3,32,0.6661683315443268,8.8451,"Ora bosen blas karo lagu iki ""..."
jav,33,loo,3,8,0.21436658767473327,0.3757,Ayah Denny mboten pados mangsa...
jav,33,shap,3,8,0.30090871429645716,1.1582,Ayah Denny mboten pados mangsa...
jav,33,lime,3,8,0.21436658767473327,98.8024,Ayah Denny mboten pados mangsa...
jav,33,marginalization,3,8,0.125,1.9746,Ayah Denny mboten pados mangsa...
jav,33,plex,3,8,0.15110351001555672,1.7764,Ayah Denny mboten pados mangsa...
jav,34,loo,3,8,0.5024751552565769,0.3846,Hi sedih banget😢 kayak bikin a...
jav,34,shap,3,8,0.31338407988441525,1.1714,Hi sedih banget😢 kayak bikin a...
jav,34,lime,3,8,0.5024751552565769,99.689,Hi sedih banget😢 kayak bikin a...
jav,34,marginalization,3,8,0.18916703459138576,2.3007,Hi sedih banget😢 kayak bikin a...
jav,34,plex,3,8,0.21626054947427334,2.1547,Hi sedih banget😢 kayak bikin a...
jav,35,loo,3,6,0.5532829740267696,0.295,"Aku iki nesu neng ngarep, wkwk..."
jav,35,shap,3,6,0.6145736213758312,0.7804,"Aku iki nesu neng ngarep, wkwk..."
jav,35,lime,3,6,0.5532829740267696,93.0046,"Aku iki nesu neng ngarep, wkwk..."
jav,35,marginalization,3,6,0.6192885727221275,1.5715,"Aku iki nesu neng ngarep, wkwk..."
jav,35,plex,3,6,0.6145736213758312,1.4829,"Aku iki nesu neng ngarep, wkwk..."
jav,36,loo,3,12,0.2783804446483945,0.5632,"wah, aku gak sreg mbi AOV, luw..."
jav,36,shap,3,12,0.13465945717768754,2.7295,"wah, aku gak sreg mbi AOV, luw..."
jav,36,lime,3,12,0.2783804446483945,103.1704,"wah, aku gak sreg mbi AOV, luw..."
jav,36,marginalization,3,12,0.2129641129434931,3.1306,"wah, aku gak sreg mbi AOV, luw..."
jav,36,plex,3,12,0.26656628745328337,2.9319,"wah, aku gak sreg mbi AOV, luw..."
jav,37,loo,3,6,0.22344892993917378,0.289,Nyawang rupamu dadi kebelet ng...
jav,37,shap,3,6,0.19202756519661057,0.7607,Nyawang rupamu dadi kebelet ng...
jav,37,lime,3,6,0.22344892993917378,92.2485,Nyawang rupamu dadi kebelet ng...
jav,37,marginalization,3,6,0.16666666666666669,1.7014,Nyawang rupamu dadi kebelet ng...
jav,37,plex,3,6,0.22344892993917378,1.5827,Nyawang rupamu dadi kebelet ng...
jav,38,loo,3,11,0.12345596776865257,0.5114,"saking ga tau ngetoke, hok sai..."
jav,38,shap,3,11,0.15308213115309555,2.3841,"saking ga tau ngetoke, hok sai..."
jav,38,lime,3,11,0.12345596776865257,102.3988,"saking ga tau ngetoke, hok sai..."
jav,38,marginalization,3,11,0.11727144342532,2.8062,"saking ga tau ngetoke, hok sai..."
jav,38,plex,3,11,0.11727144342532,2.7477,"saking ga tau ngetoke, hok sai..."
jav,39,loo,4,9,1.0,0.4194,"Jodoh ora ono seng ngerti, sai..."
jav,39,shap,4,9,1.0,1.5797,"Jodoh ora ono seng ngerti, sai..."
jav,39,lime,4,9,1.0,99.7205,"Jodoh ora ono seng ngerti, sai..."
jav,39,marginalization,4,9,1.0,2.2463,"Jodoh ora ono seng ngerti, sai..."
jav,39,plex,4,9,1.0,2.0775,"Jodoh ora ono seng ngerti, sai..."
jav,40,loo,3,15,0.3178171896071756,0.6901,laptop apik bgt ki nek ora sal...
jav,40,shap,3,15,0.3178171896071756,4.623,laptop apik bgt ki nek ora sal...
jav,40,lime,3,15,0.3178171896071756,104.3609,laptop apik bgt ki nek ora sal...
jav,40,marginalization,3,15,0.17657264515421783,3.9555,laptop apik bgt ki nek ora sal...
jav,40,plex,3,15,0.25334294476824354,3.7193,laptop apik bgt ki nek ora sal...
jav,41,loo,3,20,0.26917388486002214,0.9195,"""Aku terlalu ngerteni kowe sam..."
jav,41,shap,3,20,0.26917388486002214,9.0411,"""Aku terlalu ngerteni kowe sam..."
jav,41,lime,3,20,0.26917388486002214,106.5181,"""Aku terlalu ngerteni kowe sam..."
jav,41,marginalization,3,20,0.218507733996015,5.4918,"""Aku terlalu ngerteni kowe sam..."
jav,41,plex,3,20,0.19698490087636836,5.0233,"""Aku terlalu ngerteni kowe sam..."
jav,42,loo,3,16,0.20763250936477856,0.7764,"Wes,tau ngerasake koyo ngene c..."
jav,42,shap,3,16,0.11685112044408784,4.3218,"Wes,tau ngerasake koyo ngene c..."
jav,42,lime,3,16,0.20763250936477856,105.9489,"Wes,tau ngerasake koyo ngene c..."
jav,42,marginalization,3,16,0.14299828481401555,4.2788,"Wes,tau ngerasake koyo ngene c..."
jav,42,plex,3,16,0.16799698569516916,3.8815,"Wes,tau ngerasake koyo ngene c..."
jav,43,loo,3,25,0.4020788146545481,1.1565,carane iso nggawe hatine cewek...
jav,43,shap,3,25,0.4020788146545481,12.2826,carane iso nggawe hatine cewek...
jav,43,lime,3,25,0.4020788146545481,109.4825,carane iso nggawe hatine cewek...
jav,43,marginalization,3,25,0.19936617282037253,7.101,carane iso nggawe hatine cewek...
jav,43,plex,3,25,0.22477448943440134,6.5624,carane iso nggawe hatine cewek...
jav,44,loo,3,8,0.4197691570072622,0.3634,Mas konten dolan game mane yaa...
jav,44,shap,3,8,0.42420763446512544,1.1271,Mas konten dolan game mane yaa...
jav,44,lime,3,8,0.4197691570072622,97.7819,Mas konten dolan game mane yaa...
jav,44,marginalization,3,8,0.5327535024875028,2.2856,Mas konten dolan game mane yaa...
jav,44,plex,3,8,0.4322662433321941,2.0944,Mas konten dolan game mane yaa...
jav,45,loo,3,19,0.1691497164451029,0.8761,rak mungkin bro. bayu skak iku...
jav,45,shap,3,19,0.13087855252429606,6.4891,rak mungkin bro. bayu skak iku...
jav,45,lime,3,19,0.1691497164451029,106.946,rak mungkin bro. bayu skak iku...
jav,45,marginalization,3,19,0.15404227209754318,5.0258,rak mungkin bro. bayu skak iku...
jav,45,plex,3,19,0.14672245517428384,4.6668,rak mungkin bro. bayu skak iku...
jav,46,loo,3,8,0.6385351106787523,0.3849,"Hadir kang, Cemet ra tau gagal..."
jav,46,shap,3,8,0.3491866636012403,1.1638,"Hadir kang, Cemet ra tau gagal..."
jav,46,lime,3,8,0.6385351106787523,97.2202,"Hadir kang, Cemet ra tau gagal..."
jav,46,marginalization,3,8,0.4425536358168523,1.9093,"Hadir kang, Cemet ra tau gagal..."
jav,46,plex,3,8,0.55028330541362,1.7759,"Hadir kang, Cemet ra tau gagal..."
jav,47,loo,3,21,0.16229829061673068,0.959,Seh ngrungokne lagune malah el...
jav,47,shap,3,21,0.16229829061673068,9.9391,Seh ngrungokne lagune malah el...
jav,47,lime,3,21,0.16229829061673068,108.7174,Seh ngrungokne lagune malah el...
jav,47,marginalization,3,21,0.13606965244377664,5.9298,Seh ngrungokne lagune malah el...
jav,47,plex,3,21,0.09349126025113713,5.4691,Seh ngrungokne lagune malah el...
jav,48,loo,3,9,0.13192332056100448,0.4167,Dek aku padamu yg seng klambi ...
jav,48,shap,3,9,0.13460976012991294,1.5565,Dek aku padamu yg seng klambi ...
jav,48,lime,3,9,0.13192332056100448,98.8296,Dek aku padamu yg seng klambi ...
jav,48,marginalization,3,9,0.1111111111111111,2.1489,Dek aku padamu yg seng klambi ...
jav,48,plex,3,9,0.1449579929520932,2.0711,Dek aku padamu yg seng klambi ...
jav,49,loo,3,9,0.27257183225743176,0.4286,Nonton ngejak wong tuwo aman g...
jav,49,shap,3,9,0.27257183225743176,1.4042,Nonton ngejak wong tuwo aman g...
jav,49,lime,3,9,0.27257183225743176,100.2982,Nonton ngejak wong tuwo aman g...
jav,49,marginalization,3,9,0.17689451228251127,2.2104,Nonton ngejak wong tuwo aman g...
jav,49,plex,3,9,0.12563461459047928,2.0032,Nonton ngejak wong tuwo aman g...
