language,row_index,method,label_idx,token_count,naopc,elapsed_time_seconds,text_snippet
eng,42,plex,3,12,0.26084837026465396,2.7149,"So this morning, these two con..."
eng,43,loo,3,11,0.5443059118779087,0.5019,"The next day, I could feel my ..."
eng,43,shap,3,11,0.24536216331341362,2.3097,"The next day, I could feel my ..."
eng,43,lime,3,11,0.5443059118779087,101.9067,"The next day, I could feel my ..."
eng,43,marginalization,3,11,0.2802614358821908,2.6515,"The next day, I could feel my ..."
eng,43,plex,3,11,0.3686636773338538,2.4848,"The next day, I could feel my ..."
eng,44,loo,3,35,0.05472154857496086,1.5566,Wan na learn how to ride me? M...
eng,44,shap,3,35,0.05472154857496086,12.8492,Wan na learn how to ride me? M...
eng,44,lime,3,35,0.05472154857496086,109.9199,Wan na learn how to ride me? M...
eng,44,marginalization,3,35,0.18183174413572134,9.8738,Wan na learn how to ride me? M...
eng,44,plex,3,35,0.05696256801347507,9.1408,Wan na learn how to ride me? M...
eng,45,loo,3,7,0.48588491614546053,0.3382,Best friend and I met on reddi...
eng,45,shap,3,7,0.26458033812673104,0.952,Best friend and I met on reddi...
eng,45,lime,3,7,0.48588491614546053,95.2623,Best friend and I met on reddi...
eng,45,marginalization,3,7,0.36809314889422357,1.7774,Best friend and I met on reddi...
eng,45,plex,3,7,0.44197395887287816,1.661,Best friend and I met on reddi...
eng,46,loo,0,8,1.0,0.3704,Makes me shudder to think of t...
eng,46,shap,0,8,0.17446597280208356,1.1266,Makes me shudder to think of t...
eng,46,lime,0,8,1.0,96.7412,Makes me shudder to think of t...
eng,46,marginalization,0,8,1.0,2.1693,Makes me shudder to think of t...
eng,46,plex,0,8,0.9875681897302868,2.0405,Makes me shudder to think of t...
eng,47,loo,3,13,0.42414845744386864,0.6014,It was traveling up my throat ...
eng,47,shap,3,13,0.2472032354561668,3.6085,It was traveling up my throat ...
eng,47,lime,3,13,0.42414845744386864,103.6887,It was traveling up my throat ...
eng,47,marginalization,3,13,0.32737122299907406,3.097,It was traveling up my throat ...
eng,47,plex,3,13,0.47700109284991027,2.8858,It was traveling up my throat ...
eng,48,loo,3,6,0.45849662433673916,0.2867,It is my Birthday this week....
eng,48,shap,3,6,0.5193679600698582,0.7424,It is my Birthday this week....
eng,48,lime,3,6,0.45849662433673916,91.4164,It is my Birthday this week....
eng,48,marginalization,3,6,0.42484020644440235,1.3816,It is my Birthday this week....
eng,48,plex,3,6,0.4394559454908552,1.264,It is my Birthday this week....
eng,49,loo,3,18,0.2913815833649073,0.8044,Definitely not like any plane ...
eng,49,shap,3,18,0.2913815833649073,8.0452,Definitely not like any plane ...
eng,49,lime,3,18,0.2913815833649073,104.998,Definitely not like any plane ...
eng,49,marginalization,3,18,0.27291466357213273,4.6141,Definitely not like any plane ...
eng,49,plex,3,18,0.2349306485928784,4.3141,Definitely not like any plane ...
