language,row_index,method,label_idx,token_count,naopc,elapsed_time_seconds,text_snippet
jav,4,lime,0,30,0.2209089129424216,203.1768,duhhh telat banget tau lagu ik...
jav,4,marginalization,0,30,0.23739416488564405,13.1827,duhhh telat banget tau lagu ik...
jav,4,plex,0,30,0.2425292153700343,11.9214,duhhh telat banget tau lagu ik...
jav,5,loo,3,9,0.39073165451176756,0.77,"Kapan biso kaya sampean , joss..."
jav,5,shap,3,9,0.39073165451176756,2.6041,"Kapan biso kaya sampean , joss..."
jav,5,lime,3,9,0.39073165451176756,177.2419,"Kapan biso kaya sampean , joss..."
jav,5,marginalization,3,9,0.2519109246929162,3.1928,"Kapan biso kaya sampean , joss..."
jav,5,plex,3,9,0.32955010517798516,2.9128,"Kapan biso kaya sampean , joss..."
jav,6,loo,0,15,0.34042294724910477,1.2311,Koen iku bar posting kok malah...
jav,6,shap,0,15,0.34042294724910477,8.1651,Koen iku bar posting kok malah...
jav,6,lime,0,15,0.34042294724910477,190.0442,Koen iku bar posting kok malah...
jav,6,marginalization,0,15,0.3286198733659349,5.7774,Koen iku bar posting kok malah...
jav,6,plex,0,15,0.3467387213150215,5.2324,Koen iku bar posting kok malah...
jav,7,loo,0,18,0.16405108623720943,1.5385,Malam minggu?? Sing ra ndwe pa...
jav,7,shap,0,18,0.134458788285515,10.9999,Malam minggu?? Sing ra ndwe pa...
jav,7,lime,0,18,0.16405108623720943,193.179,Malam minggu?? Sing ra ndwe pa...
jav,7,marginalization,0,18,0.10736384608746408,7.2227,Malam minggu?? Sing ra ndwe pa...
jav,7,plex,0,18,0.10176615904438094,6.5633,Malam minggu?? Sing ra ndwe pa...
jav,8,loo,0,9,0.4912023874809465,0.7704,"Kesuwennnn, arep di nggo nyany..."
jav,8,shap,0,9,0.44655632938274803,2.8184,"Kesuwennnn, arep di nggo nyany..."
jav,8,lime,0,9,0.4912023874809465,178.043,"Kesuwennnn, arep di nggo nyany..."
jav,8,marginalization,0,9,0.5039013911079396,3.2917,"Kesuwennnn, arep di nggo nyany..."
jav,8,plex,0,9,0.4959135957789965,2.9889,"Kesuwennnn, arep di nggo nyany..."
jav,9,loo,0,26,0.21020704880833568,2.2534,"Siji maneh, pean ngedit video ..."
jav,9,shap,0,26,0.252450493817678,21.9506,"Siji maneh, pean ngedit video ..."
jav,9,lime,0,26,0.21020704880833568,196.4966,"Siji maneh, pean ngedit video ..."
jav,9,marginalization,0,26,0.28391029565196935,10.8669,"Siji maneh, pean ngedit video ..."
jav,9,plex,0,26,0.2254691374650946,9.9338,"Siji maneh, pean ngedit video ..."
jav,10,loo,0,10,0.367876360196757,0.838,mas bayu ngp kok gk gawe video...
jav,10,shap,0,10,0.4401447158147851,3.4541,mas bayu ngp kok gk gawe video...
jav,10,lime,0,10,0.367876360196757,176.5274,mas bayu ngp kok gk gawe video...
jav,10,marginalization,0,10,0.2948124929126287,3.5265,mas bayu ngp kok gk gawe video...
jav,10,plex,0,10,0.3286130889567436,3.1781,mas bayu ngp kok gk gawe video...
jav,11,loo,0,9,0.32987503408803526,0.7438,mau tanya lur dulur carane mla...
jav,11,shap,0,9,0.2594587354892424,2.7801,mau tanya lur dulur carane mla...
jav,11,lime,0,9,0.32987503408803526,173.2072,mau tanya lur dulur carane mla...
jav,11,marginalization,0,9,0.2895805901850306,3.2192,mau tanya lur dulur carane mla...
jav,11,plex,0,9,0.33295787068853927,2.9501,mau tanya lur dulur carane mla...
jav,12,loo,0,17,0.11037366448451454,1.3922,masalahe wong nising nang kali...
jav,12,shap,0,17,0.11037366448451454,8.4242,masalahe wong nising nang kali...
jav,12,lime,0,17,0.11037366448451454,186.4564,masalahe wong nising nang kali...
jav,12,marginalization,0,17,0.1623017663493615,6.4266,masalahe wong nising nang kali...
jav,12,plex,0,17,0.16605883849247183,5.786,masalahe wong nising nang kali...
jav,13,loo,0,6,0.3467591305114603,0.507,Berati tonggomu ora ramah lan ...
jav,13,shap,0,6,0.35576270257472364,1.4117,Berati tonggomu ora ramah lan ...
jav,13,lime,0,6,0.3467591305114603,163.7955,Berati tonggomu ora ramah lan ...
jav,13,marginalization,0,6,0.3086508329328279,2.2617,Berati tonggomu ora ramah lan ...
jav,13,plex,0,6,0.37712434487998203,2.0647,Berati tonggomu ora ramah lan ...
jav,14,loo,0,29,0.20922439835778134,2.4926,"Spurane mas bay, mung koreksi ..."
jav,14,shap,0,29,0.20922439835778134,23.3409,"Spurane mas bay, mung koreksi ..."
jav,14,lime,0,29,0.20922439835778134,198.4044,"Spurane mas bay, mung koreksi ..."
jav,14,marginalization,0,29,0.06912579416232573,12.2406,"Spurane mas bay, mung koreksi ..."
jav,14,plex,0,29,0.15793087814792392,11.1311,"Spurane mas bay, mung koreksi ..."
jav,15,loo,3,19,0.3876115019849505,1.5919,huakakkakak lah seng main mode...
jav,15,shap,3,19,0.47377393069139495,11.9143,huakakkakak lah seng main mode...
jav,15,lime,3,19,0.3876115019849505,191.6153,huakakkakak lah seng main mode...
jav,15,marginalization,3,19,0.4165009870611908,7.6862,huakakkakak lah seng main mode...
jav,15,plex,3,19,0.4254765423589514,6.9541,huakakkakak lah seng main mode...
jav,16,loo,0,15,0.2983837861568723,1.2377,meskipun puasa na atos kalewat...
jav,16,shap,0,15,0.2228730217314581,6.9514,meskipun puasa na atos kalewat...
jav,16,lime,0,15,0.2983837861568723,187.0885,meskipun puasa na atos kalewat...
jav,16,marginalization,0,15,0.19054601953443662,5.6823,meskipun puasa na atos kalewat...
jav,16,plex,0,15,0.2619071999215119,5.1032,meskipun puasa na atos kalewat...
jav,17,loo,0,10,0.34596650404442975,0.8202,"Aku seneng mas lagune enk, Lan..."
jav,17,shap,0,10,0.34146838087210185,3.437,"Aku seneng mas lagune enk, Lan..."
jav,17,lime,0,10,0.34596650404442975,174.8172,"Aku seneng mas lagune enk, Lan..."
jav,17,marginalization,0,10,0.31117687073757744,3.4733,"Aku seneng mas lagune enk, Lan..."
jav,17,plex,0,10,0.3498764265541941,3.1274,"Aku seneng mas lagune enk, Lan..."
jav,18,loo,0,18,0.14201222302410563,1.4994,Mestine atimu ora mbaleni peng...
jav,18,shap,0,18,0.3189373309418413,10.4597,Mestine atimu ora mbaleni peng...
jav,18,lime,0,18,0.14201222302410563,189.7564,Mestine atimu ora mbaleni peng...
jav,18,marginalization,0,18,0.11574376789947939,7.0875,Mestine atimu ora mbaleni peng...
jav,18,plex,0,18,0.11056919145525806,6.4072,Mestine atimu ora mbaleni peng...
jav,19,loo,0,44,0.21677235148293994,4.4672,sippp tapi kurangi lah ben fil...
jav,19,shap,0,44,0.21677235148293994,26.1263,sippp tapi kurangi lah ben fil...
jav,19,lime,0,44,0.21677235148293994,214.8734,sippp tapi kurangi lah ben fil...
jav,19,marginalization,0,44,0.20224404947383662,23.8462,sippp tapi kurangi lah ben fil...
jav,19,plex,0,44,0.2306066696627987,21.6411,sippp tapi kurangi lah ben fil...
